id,name,standard_price,list_price,Cost
__export__.product_template_1388_7e42a8f9,Casal Verde (Índigo. Editora Hedra) [JUV002000],"0,00","34,00",6.8
__export__.product_template_1390_3ea4a324,Cento e uma noites - Histórias árabes da Tunísia (Mamede Mustafa Jarouche. Editora Hedra) [FIC009040],"0,00","30,00",6
__export__.product_template_811754_cbb1e646,Cinema (ao vivo) e memória (Wilson Oliveira Filho. Editora Circuito) [ART009000],"0,00","165,00",33
__export__.product_template_1370_c3951abb,Clínica de artista II (Roberto Corrêa dos Santos. Editora Circuito) [POE012000],"0,00","35,00",7
__export__.product_template_1373_03031c71,Coletivos (Renato Rezende; Felipe Scovino. Editora Circuito) [ART044000],"0,00","20,00",4
__export__.product_template_1764_2d7f5b27,Coleção História Das Religiões: 4 Volumes (Vários autores. Editora Hedra) [REL033000],"0,00","216,00",43.2
__export__.product_template_1730_f18d1ec4,Contos e novelas: obras escolhidas (Júlia Lopes de Almeida; Rodrigo Jorge Ribeiro Neves. Editora Hedra) [FIC029000],"0,00","69,49",13.898
__export__.product_template_1377_c569fdc6,Conversas com curadores e críticos de arte (Renato Rezende; Guilherme Bueno. Editora Circuito) [ART044000],"0,00","30,00",6
__export__.product_template_1800_c70ca261,Cordel: Franklin Maxado (Franklin Maxado. Editora Hedra) [POE012000],"0,00","38,80",7.76
__export__.product_template_1821_799cb138,Cordel: Oliveira de Panelas (Oliveira de Panelas. Editora Hedra) [POE012000],"0,00","44,90",8.98
__export__.product_template_1779_c5b99d4e,Cordel: Severino José (Severino José. Editora Hedra) [POE012000],"0,00","45,20",09.04
__export__.product_template_1630_cfc4e8e8,Cordel: Téo Azevedo (Téo Azevedo. Editora Hedra) [POE012000],"0,00","48,00",9.6
__export__.product_template_1655_9d0a2557,Cordel: Zé Melancia (Zé Melancia. Editora Hedra) [POE012000],"0,00","60,91",12.182
__export__.product_template_812651_8ca49eca,Corpo Lab Palavra (Aline Bernardi; Lígia Tourinho. Editora Circuito) [PER003000],"0,00","135,00",27
__export__.product_template_1697_73eaad24,Correspondência (Johann Wolfgang Von Goethe; Friedrich Von Schiller. Editora Hedra) [LCO011000],"0,00","59,60",11.92
__export__.product_template_1379_7a350cda,Cosmocrunch (Maria Dolores Wanderley. Editora Circuito) [FIC056000],"0,00","20,00",4
__export__.product_template_5016_60027a91,Crime (1877–1879) (Luiz Gama; Bruno Rodrigues de Lima. Editora Hedra) [SOC054000],"0,00","118,90",23.78
__export__.product_template_1685_939cf25d,Crédito à morte (Anselm Jappe. Editora Hedra) [PHI019000],"0,00","84,36",16.872
__export__.product_template_1668_bff9d8eb,Cultura pop japonesa (Sonia Bide Luyten. Editora Hedra) [SOC052000],"0,00","48,00",9.6
__export__.product_template_1381_c529c5c3,Cultura popular - uma introdução (Dominic Strinati. Editora Hedra) [SOC022000],"0,00","67,00",13.4
__export__.product_template_1579_e8a10598,Cão (Rafael Mantovani. Editora Hedra) [POE012000],"0,00","8,00",1.6
__export__.product_template_1382_7eebbd94,Cérebro-Ocidente/Cérebro-Brasil (Roberto Corrêa dos Santos. Editora Circuito) [ART044000],"0,00","50,00",10
__export__.product_template_1838_99741ca1,Círculos de coca e fumaça (Danilo Paiva Ramos. Editora Hedra) [SOC002010],"0,00","159,00",31.8
__export__.product_template_1374_051238c1,DJs,"0,00","20,00",4
__export__.product_template_1383_7ae1fb0e,Daniel Acosta (Tadeu Chiarelli; Martin Grossman; Angélica de Moraes; Agnaldo Farias; Carla Zaccagnini. Editora Circuito) [ART044000],"0,00","80,00",16
__export__.product_template_1810_574c0c29,Dançando em Lúnassa (Brian Frield. Editora Hedra) [DRA003000],"0,00","55,76",11.152
__export__.product_template_1492_58f6982e,Dao de Jing,"0,00","48,00",9.6
__export__.product_template_812426_0a9c90a9,Deleuze: as diferenças intensivas e a potência do pensamento (Sandro Kobol Fornazari. N-1 Edições) [PHI000000],"0,00","60,00",12
__export__.product_template_1675_1ea359d9,Descobrindo o Islã no Brasil (Karla Lima. Editora Hedra) [SOC039000],"0,00","82,95",16.59
__export__.product_template_1766_24ee4868,Descort (Dirceu Villa. Editora Hedra) [POE012000],"0,00","24,00",4.8
__export__.product_template_1385_bc976391,Descort (Dirceu Villa. Editora Hedra) [POE012000],"0,00","24,00",4.8
__export__.product_template_1387_77eb3a5b,Dezembro (Ana Tereza Salek. Editora Circuito) [POE012000],"0,00","25,00",5
__export__.product_template_5017_19b5116e,Direito (1870–1875) (Luiz Gama; Bruno Rodrigues de Lima. Editora Hedra) [SOC054000],"0,00","149,90",29.98
__export__.product_template_1739_54a71435,Diários de Adão e Eva (Mark Twain. Editora Hedra) [LCO002000],"0,00","54,62",10.924
__export__.product_template_1416_7ce106f6,Do futuro e da morte do teatro brasileiro (Christina Barros Riego. Editora Hedra) [LIT004100],"0,00","78,00",15.6
__export__.product_template_1394_32823984,Do tudo e do todo (Cláudio Oliveira. Editora Circuito) [POL003000],"0,00","40,00",8
__export__.product_template_1395_a2c80bc8,Doctypes (Alex Hamburger. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1672_00b9b708,Dos nervos (Ricardo Lísias. Editora Hedra) [FIC000000],"0,00","32,00",6.4
__export__.product_template_1699_f464484d,Dublinenses (James Joyce. Editora Hedra) [FIC029000],"0,00","87,84",17.568
__export__.product_template_122274_c4c4c9e3,Em busca de meus irmãos na América (Chaim Novodvorsky; Lilian Starobinas; Léa Baran; Roney Cytrynowicz. Ayllon) [BIO037000],"0,00","52,69",10.538
__export__.product_template_1749_810e5d58,Em busca do Japão contemporâneo (John Milton. Editora Hedra) [SOC053000],"0,00","54,05",10.81
__export__.product_template_1400_6f994b24,Em caso de emergência pare o tempo (Gab Marcondes. Editora Circuito) [POE012000],"0,00","40,00",8
__export__.product_template_1745_b36c3940,Ernestine ou o nascimento do amor (Stendhal. Editora Hedra) [FIC004000],"0,00","54,05",10.81
__export__.product_template_1428_b852e97d,Escrever sobre escrever poesia (Eduardo Milán. Editora Circuito) [LIT004100],"0,00","30,00",6
__export__.product_template_1404_e2bec7a8,Escrever sobre escrever poesia (Eduardo Milán. Editora Circuito) [LIT004100],"0,00","30,00",6
__export__.product_template_1405_c8eb694b,Escritos sobre fotografia contemporânea brasileira (Antonio Fatorelli; Leandro Pimentel; Victa de Carvalho. Editora Circuito) [PER000000],"0,00","40,00",8
__export__.product_template_1866_983774dd,Escritório; O Espaço da Produção (Claudio Silveira Amaral. Editora Hedra) [SOC026030],"0,00","54,00",10.8
__export__.product_template_1406_1551cd57,Esperando a hora da Stella (Maria Dolores Wanderley. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1836_063482ba,Estado crítico (Régis Bonvicino. Editora Hedra) [POE012000],"0,00","48,00",9.6
__export__.product_template_1409_cd4824bd,Experiência e arte contemporânea (Ana Kiffer; Renato Rezende; Christopher Bident. Editora Circuito) [ART044000],"0,00","40,00",8
__export__.product_template_1410_0d33bb8b,Falar o que seja é inútil – ou sobre desconsiderações (Carlos Alberto Gianotti. Editora Circuito) [FIC056000],"0,00","30,00",6
__export__.product_template_1522_806b71db,Fazendo Rizoma (Beatriz Furtado; Daniel Lins. Editora Hedra) [LCO010000],"0,00","42,00",8.4
__export__.product_template_1412_62f5f1e8,Flor do deserto (Waris Dirie; Cathleen Miller. Editora Hedra) [BIO022000],"0,00","66,00",13.2
__export__.product_template_1436_2f8e7c9e,Flor do deserto (Waris Dirie; Cathleen Miller. Editora Hedra) [BIO022000],"0,00","66,00",13.2
__export__.product_template_113503_ad9bd5ae,Fragmentos de um diário encontrado (Mihail Sebastian; Fernando Klabin; Luis Krausz; Gabriel Neinstein. Ayllon) [FIC048000],"0,00","49,90",9.98
__export__.product_template_812652_1d46e5a4,Frestas (Sheila Cabo Geraldo. Editora Circuito) [ART015110],"0,00","73,00",14.6
__export__.product_template_1661_ca770e5c,Fábula de Polifemo e Galatéia e outros poemas (Góngora. Editora Hedra) [POE020000],"0,00","39,00",7.8
__export__.product_template_1680_d90bbfce,Gangorra (Regina Sawaya. Editora Hedra) [FIC041000],"0,00","81,50",16.3
__export__.product_template_1419_ae365142,Greenpeace mundializacao e política,"0,00","62,00",12.4
__export__.product_template_1729_5e731623,Greve contra a guerra (Ricardo Lísias. Editora Hedra) [JUV039180],"0,00","42,00",8.4
__export__.product_template_1767_2aabba17,Hawthorne e seus musgos (Herman Melville. Editora Hedra) [LIT024050],"0,00","33,00",6.6
__export__.product_template_1708_78243b27,Helio Piñon : Ideias e formas (Helen Pfeiffe; Ana Rosa. Editora Hedra) [LCO010000],"0,00","59,00",11.8
__export__.product_template_811750_fa970a3f,Hiperorganismos (Carlos Augusto Moreira da Nóbrega; Fernanda Morse; Renato Rezende. Editora Circuito) [ART009000],"0,00","220,00",44
__export__.product_template_1871_336e0424,História da Anarquia (Max Nettlau. Editora Hedra) [HIS031000],"0,00","51,60",10.32
__export__.product_template_1723_07c48387,Histórias de igrejas destruídas (Eduardo Brigagão Verderame. Editora Hedra) [HIS054000],"0,00","71,00",14.2
__export__.product_template_1094_e1705add,Histórias escondidas (Odilon Moraes. Editora Hedra) [JUV051000],"0,00","55,28",11.056
__export__.product_template_1778_2c56bbff,Homo Pictor (Christoph Wulf. Editora Hedra) [SOC002010],"0,00","54,00",10.8
__export__.product_template_1788_98175bc0,Imagem contemporânea II (Beatriz Furtado. Editora Hedra) [ART009000],"0,00","65,00",13
__export__.product_template_811752_fdee2686,Imagens insurgentes (Ivair Reinaldim; Luciano Vinhosa. Editora Circuito) [ART009000],"0,00","130,00",26
__export__.product_template_1847_10ffe838,Incidentes da vida de uma escrava (Harriet Ann Jacobs; Tâmis Parron; Araújo da Costa Francisco; Kellie Carter Jackson. Editora Hedra) [BIO026000],"0,00","119,00",23.8
__export__.product_template_1865_b6219ce0,Introdução à fonologia da língua portuguesa (Waldemar Ferreira Netto. Editora Hedra) [LAN011000],"0,00","53,00",10.6
__export__.product_template_117672_93f8264e,Israel e Palestina (Gershon Baskin; Christian Dunker. Ayllon) [POL034000],"0,00","139,00",27.8
__export__.product_template_114038_aee316d5,Jazz rural (Mario Andrade; Enrique Menezes. Editora Hedra) [MUS015000],"0,00","56,91",11.382
__export__.product_template_1437_2e71e83f,Lab Criativo / Creative Lab (Paul Heritage; Batman Zavareze; Renato Rezende. Editora Circuito) [ART044000],"0,00","40,00",8
__export__.product_template_1438_00dc9a17,Lasca de breu (Guilherme Delgado. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1439_abe450bd,Leituras furadas (Luis Felipe Fabre. Editora Circuito) [LIT004100],"0,00","30,00",6
__export__.product_template_1440_24b43894,Levantem lentamente o lençol (Bia Albernaz. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1524_d5c349c3,Linear G (Gilberto Mendonça Teles. Editora Hedra) [POE012000],"0,00","48,00",9.6
__export__.product_template_1441_0886ae4b,Lira dos sentidos (Carlos Henrique Costa. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_812810_d72d527e,Lugares do delírio (Tania Rivera. N-1 Edições) [ART000000],"0,00","99,00",19.8
__export__.product_template_1442_06a7efde,Lótus molotov (Leonardo Toledo. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1791_c292708d,Marco Cornélio Frontão (Pascal Quignard. Editora Hedra) [LAN015000],"0,00","37,46",7.492
__export__.product_template_1129_db15b15f,Mare Nostrum (Fabio Atui. Editora Hedra) [FIC002000],"0,00","67,00",13.4
__export__.product_template_1809_038ed8e0,Memórias do subsolo (Fiódor Dostoiévski; Lucas Simone. Editora Hedra) [LCO014000],"0,00","64,91",12.982
__export__.product_template_1670_57995178,Mistério na zona sul (Roberto Barbato Junior; Dave Santana. Editora Hedra) [YAF029000],"0,00","56,91",11.382
__export__.product_template_1727_08688fdc,Mistério no morro do deleite (Roberto Barbato Junior; Dave Santana. Editora Hedra) [YAF029000],"0,00","44,00",8.8
__export__.product_template_1688_ca6d191e,Monoteísmos e dualismos: as religiões da salvação (Giovanni Filoramo. Editora Hedra) [REL033000],"0,00","60,00",12
__export__.product_template_1458_dfd7cc09,Mudança (Verónica Gerber Bicecci. Editora Circuito) [LIT004100],"0,00","30,00",6
__export__.product_template_1795_666a44a8,Museu arte hoje (Martin Grossmann; Gilberto Mariotti. Editora Hedra) [ART015110],"0,00","44,00",8.8
__export__.product_template_1460_77390ed4,Música Chama (Pedro Sá Moraes; Eduardo Guerreiro B. Losso. Editora Circuito) [PER000000],"0,00","40,00",8
__export__.product_template_1853_45e01f66,Nas montanhas da loucura (H. P. Lovecraft. Editora Hedra) [FIC015000],"0,00","54,00",10.8
__export__.product_template_1872_79bef0ec,Nascidos na escravidão (Tâmis Parron; Francisco Araújo da Costa; Paul D. Escott; WPA Works Progress Administration. Editora Hedra) [BIO006000],"0,00","114,00",22.8
__export__.product_template_5023_41a2432d,Natali Tubenchlak (Cláudio Oliveira; Tereza Arijón; Natali Tubenchlak. Editora Circuito) [ART037000],"0,00","96,90",19.38
__export__.product_template_1464_c3d85090,Naxos,"0,00","40,00",8
__export__.product_template_1799_ebafb2b0,Neoplatonismo (Cicero Cunha Bezerra; Oscar Federico Bauchwitz. Editora Hedra) [PHI002000],"0,00","86,65",17.33
__export__.product_template_1465_46b9710b,Ninfas e Mariposas (Leonardo Toledo. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1466_1608ed67,No contemporâneo: arte e escritura expandidas (Roberto Corrêa dos Santos; Renato Rezende. Editora Circuito) [ART044000],"0,00","60,00",12
__export__.product_template_1472_b9adb186,"Nomadismos - duchamp, o capitão nemo e eu (Alfredo Prior)","0,00","39,00",7.8
__export__.product_template_1483_e4379a74,Nove tiros em Chef Lidu (Paula Bajer Fernandes. Editora Circuito) [FIC056000],"0,00","40,00",8
__export__.product_template_1484_ea6ddc19,Novos barbaros (os ) (Rodrigo Savazoni),"0,00","35,00",7
__export__.product_template_1478_524331e5,Nós somos uma correspondência (Fernanda de Mello Gentil. Editora Circuito) [FIC056000],"0,00","64,00",12.8
__export__.product_template_1479_2b7aedfe,"Nós, o outro, o distante na arte brasileira contemporânea (Marisa Flórido Cesar. Editora Circuito) [ART044000]","0,00","60,00",12
__export__.product_template_1462_9528a679,N’Ágorainda (Naila Rachid. Editora Circuito) [POE012000],"0,00","35,00",7
__export__.product_template_1627_217338f2,O Caso de Charles Dexter Ward (H. P. Lovecraft. Editora Hedra) [FIC015000],"0,00","60,00",12
__export__.product_template_1629_cbe4cbfa,O Fantástico reparador de feridas (Brian Friel. Editora Hedra) [DRA003000],"0,00","45,00",9
__export__.product_template_1617_2a448e49,O Homem da cabeça de papelão (João do Rio. Editora Hedra) [YAF058260],"0,00","48,00",9.6
__export__.product_template_1620_390da2d9,O Horror de Dunwich (H. P. Lovecraft. Editora Hedra) [FIC015000],"0,00","57,00",11.4
__export__.product_template_811749_27f21ed8,"O Indivíduo, a sociedade e o Estado e outros ensaios (Emma Goldman. Editora Hedra) [POL042010]","0,00","86,00",17.2
__export__.product_template_1854_77e18ea7,O Príncipe (Bilíngue) (Nicolau Maquiavel; José Antônio Martins. Editora Hedra) [POL010000],"0,00","149,00",29.8
__export__.product_template_1700_032bcb40,"O Que é bom, o que é ruim (Vladimir Maiakóvski. Editora Hedra) [JUV009000]","0,00","48,00",9.6
__export__.product_template_1820_d049de93,O Sol não espera (Marília Castello Branco. Editora Hedra) [YAF011000],"0,00","54,00",10.8
__export__.product_template_1489_88ca35fa,O coletivo aleatório (Luis Marra. Editora Hedra) [SOC057000],"0,00","48,00",9.6
__export__.product_template_1689_70839559,O contador de histórias (Walter Benjamin; Patrícia Lavelle; Georg Otte; Marcelo Backes; Patrícia Lavelle; Amon Pinho; Francisco Machado. Editora Hedra) [PHI000000],"0,00","99,90",19.98
__export__.product_template_1671_1cc623e2,O diário perdido do Jardim Maia (Luís Marra. Editora Hedra) [SOC045000],"0,00","36,00",7.2
__export__.product_template_1776_db5064c1,O menino da rosa (Tony Monti. Editora Hedra) [JUV039020],"0,00","25,00",5
__export__.product_template_1659_0990fa93,O o: a ficção da literatura em Grande Sertão Veredas (João Adolfo Hansen. Editora Hedra) [LIT004100],"0,00","48,00",9.6
__export__.product_template_1493_5409812d,O olho do lince (Guilherme Zarvos. Editora Circuito) [POE012000],"0,00","40,00",8
__export__.product_template_1528_fd987795,O que eu vi o que nós veremos (Santos Dumont. Editora Hedra) [BIO006000],"0,00","54,00",10.8
__export__.product_template_1597_7fbbf26a,O renascimento do autor (Caio Gagliardi. Editora Hedra) [LIT004100],"0,00","57,48",11.496
__export__.product_template_1553_b722e79f,O ser-se (Júnia Azevedo. Editora Circuito) [FIC056000],"0,00","30,00",6
__export__.product_template_1577_0d8f448f,O ser-se (Júnia Azevedo. Editora Circuito) [FIC056000],"0,00","30,00",6
__export__.product_template_1496_fdc02bf1,O tropo tropicalista (João Camillo Penna. Editora Circuito) [POL003000],"0,00","40,00",8
__export__.product_template_1497_fb3d2866,Onde late um cachorro doido (Moisés Alves. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1873_692238e5,Oração aos moços (Rui Barbosa. Editora Hedra) [LAN018000],"0,00","26,00",5.2
__export__.product_template_812439_e8d7cefc,Orun (Paula Scamparini. Editora Circuito) [PHO000000],"0,00","66,00",13.2
__export__.product_template_1787_dc6c1a07,Os Americanos (Nathaniel Hawthorne; Edgar Allan Poe; Herman Melville. Editora Hedra) [LCO002000],"0,00","169,00",33.8
__export__.product_template_1536_c44702c7,Os Franceses (Voltaire; Jean-Jacques Rousseau; Xavier de Maistre. Editora Hedra) [LCO008020],"0,00","199,00",39.8
__export__.product_template_112276_87e23071,Os Sovietes traídos pelos bolcheviques (Rudolf Rocker. Editora Hedra) [HIS032000],"0,00","56,33",11.266
__export__.product_template_1771_64a20ea9,Os cantos do homem-sombra (Patience Epps; Danilo Paiva Ramos; Anita Ekman. Editora Hedra) [FIC010000],"0,00","48,00",9.6
__export__.product_template_1354_26c70d63,Os cães de que desistimos (Chantal Castel. Editora Hedra) [POE012000],"0,00","30,00",6
__export__.product_template_1607_7da8d8df,Os insetos (Izqui. Editora Hedra) [JUV002140],"0,00","24,00",4.8
__export__.product_template_1506_b3069659,Os nomes (Rogério Luz),"0,00","35,00",7
__export__.product_template_1507_e9db7579,Os tigres cravaram as garras no horizonte (Augusto Guimaraens Cavalcanti. Editora Circuito) [POE012000],"0,00","25,00",5
__export__.product_template_1508_c21098a5,Os xeretas e o segredo do medalhão (Claudio Galperin. Editora Hedra) [FIC002000],"0,00","43,00",8.6
__export__.product_template_812497_d982eef7,"Otacílio Batista, uma história do repente brasileiro (Sandino Patriota. Acorde) [MUS050000]","0,00","89,90",17.98
__export__.product_template_1529_b0632bad,Padeirinho da Mangueira: retrato sincopado de um artista (Franco Paulino. Editora Hedra) [BIO004000],"0,00","38,00",7.6
__export__.product_template_1753_3e637633,Pai contra mãe e outros contos (Machado de Assis; Ieda Lebensztayn; Flávio Ricardo Vassoler; Alexandre Rosa; Ieda Lebensztayn. Editora Hedra) [FIC004000],"0,00","129,00",25.8
__export__.product_template_1802_f4915e42,Pandemia e anarquia (Edson Passetti; João da Mata; José Maria Carvalho Ferreira; Beatriz S. Carneiro; Eliane Carvalho; Martha Gambini. Editora Hedra) [POL042010],"0,00","89,00",17.8
__export__.product_template_1514_6da6e0f9,Patrimônios do Brasil,"0,00","32,00",6.4
__export__.product_template_1540_1b5fab77,Paulo Whitaker (Paulo Whitaker. Editora Hedra) [ART016020],"0,00","0,00",0
__export__.product_template_1542_af3281fa,Pequena coleção de grandes horrores (Luiz Brás. Editora Circuito) [FIC056000],"0,00","30,00",6
__export__.product_template_112291_ab3aaacc,Pequeno-burgueses (Maksim Górki. Editora Hedra) [DRA016000],"0,00","69,49",13.898
__export__.product_template_1769_d0b1fc36,Pequenos poemas em prosa (Charles Baudelaire; Dorothée de Bruchard; Dirceu Villa. Editora Hedra) [POE017000],"0,00","88,36",17.672
__export__.product_template_1869_b3feb103,Perdendo perninhas (Índigo. Editora Hedra) [JUV039020],"0,00","30,00",6
__export__.product_template_1717_3cfd21bb,Performances (Brian Friel; Beatriz Kopschitz Bastos; Domingos Nunez. Editora Hedra) [DRA003000],"0,00","42,00",8.4
__export__.product_template_1827_57d744b2,Poemas completos de Alberto Caeiro (Fernando Pessoa; Caio Gagliardi. Editora Hedra) [POE020000],"0,00","39,90",7.98
__export__.product_template_1715_09fdb50c,Poemas da cabana montanhesa (Saigyo. Editora Hedra) [POE009020],"0,00","58,62",11.724
__export__.product_template_112304_12e5845b,Poesia basca - das origens à Guerra Civil (Fábio Aristimunho Vargas. Editora Hedra) [POE020000],"0,00","30,00",6
__export__.product_template_112329_1b265110,Poesia galega - das origens à Guerra Civil (Fábio Aristimunho Vargas. Editora Hedra) [POE020000],"0,00","30,00",6
__export__.product_template_2965_e2a0492b,Politeísmos: as religiões do mundo antigo (Paolo Scarpi. Editora Hedra) [REL033000],"0,00","60,00",12
__export__.product_template_1556_41784431,Preces para a amiga submersa (Lucia Castello Branco. Editora Circuito) [FIC056000],"0,00","30,00",6
__export__.product_template_1811_5bcc543b,Primeiro de abril (André Luiz Pinto. Editora Hedra) [POE012000],"0,00","25,00",5
__export__.product_template_1366_d9b00062,Primeiro livro dos amores (Ovídio. Editora Hedra) [POE008000],"0,00","51,76",10.352
__export__.product_template_1554_37888a80,Práticas contemporâneas do mover-se (Michelle Sommer. Editora Circuito) [ART044000],"0,00","50,00",10
__export__.product_template_1744_2a9a438f,Prætĕrita (John Ruskin; Marcos A. P. Ribeiro. Editora Hedra) [LIT000000],"0,00","88,16",17.632
__export__.product_template_1803_f13d562a,Pássaro de vidro (Carlos Machado. Editora Hedra) [POE012000],"0,00","29,00",5.8
__export__.product_template_1538_a2f00893,Quarenta e quatro (Mauricio Cardozo. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1562_e24ba242,Quarenta e quatro (Mauricio Cardozo. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1563_e66b4873,Quase-poesia (Jerson Lima Silva. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1539_2bf5ca34,Quase-poesia (Jerson Lima Silva. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_2966_923ac759,Rashômon e outros contos (Akutagawa. Editora Hedra) [FIC004000],"0,00","59,00",11.8
__export__.product_template_1843_01abd45b,Retórica a Herênio (Cícero. Editora Hedra) [LAN015000],"0,00","55,00",11
__export__.product_template_1572_1e58cf70,Romance (Caio Meira. Editora Circuito) [POE012000],"0,00","50,00",10
__export__.product_template_1548_eb42fc35,Romance (Caio Meira. Editora Circuito) [POE012000],"0,00","38,90",7.78
__export__.product_template_1573_1d178699,S.O.S. Poesia (Renato Rezende; Dirk Vollenbroich. Editora Circuito) [ART044000],"0,00","30,00",6
__export__.product_template_1549_f4efc565,S.O.S. Poesia (Renato Rezende; Dirk Vollenbroich. Editora Circuito) [ART044000],"0,00","30,00",6
__export__.product_template_112327_79efe836,Saga dos Volsungos (Anônimo. Editora Hedra) [FIC008000],"0,00","62,00",12.4
__export__.product_template_1613_88831c41,Sagarana - o Brasil de Guimarães Rosa (Nildo Maximo Benedetti. Editora Hedra) [LIT004100],"0,00","66,00",13.2
__export__.product_template_1863_cf080b30,"Sai da frente, vaca brava! (Ricardo Lísias. Editora Hedra) [JUV002310]","0,00","44,00",8.8
__export__.product_template_1793_f3646996,Semana (Natércia Campos. Editora Hedra) [FIC003000],"0,00","38,00",7.6
__export__.product_template_1754_3e13049a,Senhorita Júlia e outras peças (August Strindberg. Editora Hedra) [DRA004000],"0,00","39,00",7.8
__export__.product_template_1517_8f090495,Smack!,"0,00","36,00",7.2
__export__.product_template_114031_514256ff,Sobre a utilidade e a desvantagem da história para a vida (Friedrich Nietzsche. Editora Hedra) [PHI046000],"0,00","54,00",10.8
__export__.product_template_108424_10a63277,Sobre a ética (Arthur Schopenhauer. Editora Hedra) [PHI005000],"0,00","95,80",19.16
__export__.product_template_108397_b0a742ff,Sobre o riso e a loucura (Hipócrates. Editora Hedra) [HIS002010],"0,00","39,00",7.8
__export__.product_template_1582_4f68c7af,Solano Benitez (Anderson Freitas. Editora Hedra) [ART016020],"0,00","78,00",15.6
__export__.product_template_1743_a5829433,"Solombra, ou a sombra que cai sobre o eu (João Adolfo Hansen. Editora Hedra) [LIT014000]","0,00","47,00",9.4
__export__.product_template_1559_777d6689,"Solombra, ou a sombra que cai sobre o eu (João Adolfo Hansen. Editora Hedra) [LIT014000]","0,00","47,00",9.4
__export__.product_template_108393_3437a192,Sonetos (William Shakespeare. Editora Hedra) [POE005020],"0,00","56,33",11.266
__export__.product_template_108396_3c7a6182,Stephen herói (James Joyce. Editora Hedra) [FIC004000],"0,00","89,94",17.988
__export__.product_template_1837_b0916bf3,"Sátiras, fábulas, aforismos e profecias (Leonardo da Vinci. Editora Hedra) [LCO008040]","0,00","50,62",10.124
__export__.product_template_1615_dca9a6a6,"Teleny, ou o reverso da medalha (Oscar Wilde. Editora Hedra) [FIC005030]","0,00","78,64",15.728
__export__.product_template_114043_85fb8b97,Teogonia (Hesíodo. Editora Hedra) [POE008000],"0,00","44,90",8.98
__export__.product_template_1719_79a5384b,Todas as coisas pequenas (Noemi Jaffe. Editora Hedra) [POE012000],"0,00","35,00",7
__export__.product_template_812498_f36518a9,Transpocição [9788577157600],"0,00","59,90",11.98
__export__.product_template_5024_5c5c9d70,Transversões (Charles Feitosa. Editora Circuito) [LIT006000],"0,00","97,90",19.58
__export__.product_template_1693_17865e65,Tratado descritivo do Brasil em 1587 (Gabriel Soares de Sousa; Fernanda Trindade Luciani. Editora Hedra) [HIS033000],"0,00","134,13",26.826
__export__.product_template_1681_dba4ab51,Tratados da terra e gente do Brasil (Fernão Cardim. Editora Hedra) [HIS033000],"0,00","38,00",7.6
__export__.product_template_1444_d8125b5f,Tratados da terra e gente do Brasil (Fernão Cardim; Ana Maria Azevedo; Ieda Lebensztayn. Editora Hedra) [HIS033000],"0,00","101,31",20.262
__export__.product_template_1682_2ec7eed1,Troca de pele (Tereza Yamashita. Editora Hedra) [JUV039120],"0,00","51,76",10.352
__export__.product_template_1571_7053811e,Truques de autor (Heleno Bernardi. Editora Circuito) [FIC056000],"0,00","40,00",8
__export__.product_template_1595_a6910d62,Truques de autor (Heleno Bernardi. Editora Circuito) [FIC056000],"0,00","0,00",0
__export__.product_template_1504_1b3b3d7b,UM SUSSURRO NAS TREVAS (EPUB),"0,00","24,00",4.8
__export__.product_template_121155_2182acf0,Um Retrato do artista quando jovem (James Joyce. Editora Hedra) [FIC004000],"0,00","103,92",20.784
__export__.product_template_121151_91a112ba,Um gato Indiscreto e outros contos (Saki. Editora Hedra) [FIC029000],"0,00","28,00",5.6
__export__.product_template_1748_1d698714,Uma história do futebol (Bill Murray. Editora Hedra) [HIS054000],"0,00","66,00",13.2
__export__.product_template_120626_95996430,"Universidade, cidade, cidadania (Franklin Leopoldo e Silva. Editora Hedra) [EDU001000]","0,00","58,62",11.724
__export__.product_template_1601_a3324a9c,Vertigens (Fernanda de Mello Gentil. Editora Circuito) [ART044000],"0,00","0,00",0
__export__.product_template_121152_4d35be15,Viagem aos Estados Unidos (Alexis de Tocqueville. Editora Hedra) [SOC026000],"0,00","47,18",9.436
__export__.product_template_122130_825aa40b,Viagem em volta do meu quarto (Xavier de Maistre; Sandra M. Stroparo. Editora Hedra) [FIC000000],"0,00","58,99",11.798
__export__.product_template_122143_99f8d015,Viagem sentimental (Laurence Sterne. Editora Hedra) [FIC004000],"0,00","36,00",7.2
__export__.product_template_1855_93736df4,"Violência, mas para quê? (Anselm Jappe. Editora Hedra) [SOC051000]","0,00","31,16",6.232
